"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"7086",22,39,20,17,39,29,4,4,21,17,49,76,52,67,0.57,0.53,"20201022"
"7087",23,33,18,17,33,29,5,4,24,17,45,76,48,67,0.53,0.53,"20201022"
"7088",0,41,17,17,41,30,7,4,23,18,45,76,45,67,0.53,0.53,"20201023"
"7089",1,35,14,17,35,31,6,4,20,18,52,76,52,52,0.5,0.57,"20201023"
"7090",2,27,13,17,27,31,8,4,19,19,53,76,53,54,0.43,0.57,"20201023"
"7091",3,26,11,17,26,31,7,4,13,19,66,76,57,57,0.43,0.57,"20201023"
"7092",4,26,11,17,26,31,5,4,5,19,79,79,62,62,0.33,0.57,"20201023"
"7093",5,29,13,17,29,31,4,5,4,19,87,87,67,67,0.33,0.57,"20201023"
"7094",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201023"
"7095",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201023"
"7096",8,46,24,17,46,33,4,5,17,19,88,88,71,71,0.43,0.57,"20201023"
"7097",9,55,30,18,59,35,4,5,14,18,95,97,81,81,0.5,0.5,"20201023"
"7098",10,58,26,19,66,36,4,5,12,18,97,98,87,87,0.4,0.5,"20201023"
"7099",11,55,20,19,59,37,5,5,11,18,99,99,91,91,0.4,0.47,"20201023"
"7100",12,59,19,19,68,39,5,5,9,18,104,104,94,94,0.3,0.47,"20201023"
"7101",13,58,20,19,66,41,5,5,8,17,108,108,96,96,0.33,0.47,"20201023"
"7102",14,59,23,20,67,42,5,5,8,17,122,122,100,100,0.37,0.47,"20201023"
"7103",15,64,28,20,77,44,6,5,13,17,132,132,106,106,0.43,0.47,"20201023"
"7104",16,74,30,21,97,48,6,5,17,17,131,134,111,111,0.43,0.47,"20201023"
"7105",17,74,28,21,97,50,6,5,22,17,117,134,114,114,0.43,0.47,"20201023"
"7106",18,74,25,21,98,53,5,5,24,17,104,134,115,115,0.4,0.43,"20201023"
"7107",19,70,24,21,90,55,5,5,26,16,96,134,114,115,0.4,0.43,"20201023"
"7108",20,66,22,21,81,56,6,5,28,16,88,134,112,115,0.4,0.43,"20201023"
"7109",21,63,22,21,75,57,8,5,27,16,84,134,109,115,0.4,0.43,"20201023"
"7110",22,62,21,20,73,58,10,6,23,16,86,134,105,115,0.4,0.43,"20201023"
"7111",23,61,21,21,71,60,9,6,16,16,101,134,101,115,0.37,0.4,"20201023"
"7112",0,58,18,21,65,61,5,6,8,15,113,134,99,115,0.37,0.4,"20201024"
"7113",1,57,19,21,63,62,5,6,8,15,113,134,113,113,0.37,0.4,"20201024"
"7114",2,59,20,21,67,64,5,6,6,14,117,134,115,116,0.33,0.4,"20201024"
"7115",3,60,20,22,70,66,6,5,5,14,115,134,115,116,0.33,0.4,"20201024"
"7116",4,62,21,22,73,68,5,6,5,14,115,134,115,116,0.33,0.4,"20201024"
"7117",5,64,22,22,78,70,5,6,5,14,117,134,116,117,0.37,0.4,"20201024"
"7118",6,66,23,23,82,72,5,6,5,14,115,134,115,117,0.4,0.4,"20201024"
"7119",7,67,24,23,84,74,6,6,8,13,113,134,115,117,0.43,0.4,"20201024"
"7120",8,69,25,23,87,75,6,6,13,13,111,134,115,117,0.43,0.4,"20201024"
"7121",9,69,26,23,88,77,5,6,14,13,107,134,114,117,0.43,0.4,"20201024"
"7122",10,71,27,23,91,78,6,6,15,14,105,134,112,117,0.43,0.4,"20201024"
"7123",11,74,30,23,97,79,6,6,13,14,119,134,113,117,0.5,0.4,"20201024"
"7124",12,75,32,24,99,81,7,6,11,14,124,134,114,117,0.53,0.4,"20201024"
"7125",13,73,33,24,96,82,7,6,8,14,139,139,117,118,0.53,0.4,"20201024"
"7126",14,74,33,25,98,83,8,6,6,14,153,153,121,121,0.5,0.43,"20201024"
"7127",15,76,33,25,101,84,7,6,8,14,158,158,127,127,0.53,0.43,"20201024"
"7128",16,80,32,25,110,85,5,6,13,13,144,158,131,131,0.53,0.43,"20201024"
"7129",17,81,32,25,112,85,5,6,18,13,131,158,134,134,0.57,0.43,"20201024"
"7130",18,80,31,26,109,86,5,6,19,13,123,158,136,136,0.57,0.43,"20201024"
"7131",19,78,31,26,105,86,5,6,20,13,114,158,135,136,0.57,0.43,"20201024"
"7132",20,71,28,26,92,87,5,6,19,12,107,158,133,136,0.53,0.43,"20201024"
"7133",21,61,21,26,72,87,6,6,18,12,102,158,129,136,0.43,0.43,"20201024"
"7134",22,53,17,26,56,86,5,6,15,12,99,158,122,136,0.43,0.43,"20201024"
"7135",23,45,14,25,45,85,4,6,12,11,101,158,115,136,0.33,0.43,"20201024"
"7136",0,36,13,25,36,84,4,6,9,11,104,158,110,136,0.33,0.43,"20201025"
"7137",1,32,13,25,32,82,4,6,8,11,101,158,101,101,0.33,0.43,"20201025"
"7138",2,33,12,25,32,81,4,6,5,11,104,158,103,103,0.33,0.43,"20201025"
"7139",3,32,11,24,29,79,4,5,6,11,102,158,102,103,0.33,0.43,"20201025"
"7140",4,41,10,24,41,78,4,5,5,11,96,158,101,103,0.33,0.43,"20201025"
"7141",5,30,11,23,26,76,4,5,7,12,95,158,99,103,0.33,0.43,"20201025"
"7142",6,29,9,23,24,73,3,5,5,12,93,158,99,103,0.33,0.43,"20201025"
"7143",7,29,9,22,27,70,4,6,7,11,93,161,97,104,0.4,0.5,"20201025"
"7144",8,28,10,22,26,69,4,5,11,11,88,158,96,103,0.37,0.43,"20201025"
"7145",9,35,11,21,35,66,4,5,10,11,88,158,94,103,0.37,0.43,"20201025"
"7146",10,36,12,20,36,64,4,5,8,11,92,158,93,103,0.37,0.43,"20201025"
"7147",11,39,14,20,39,61,4,5,6,11,102,158,93,103,0.4,0.43,"20201025"
"7148",12,43,18,19,43,59,5,5,6,11,111,158,95,103,0.4,0.43,"20201025"
"7149",13,46,19,18,46,57,5,5,5,10,117,158,98,103,0.4,0.43,"20201025"
"7150",14,45,20,18,45,55,5,4,5,10,120,158,101,103,0.4,0.43,"20201025"
"7151",15,45,17,17,45,52,5,4,5,10,120,144,104,105,0.4,0.43,"20201025"
"7152",16,51,18,17,51,50,5,4,6,10,119,131,109,109,0.4,0.4,"20201025"
"7153",17,60,18,16,70,48,4,4,9,10,119,124,112,112,0.43,0.4,"20201025"
"7154",18,55,18,15,59,46,4,4,12,9,107,123,114,114,0.43,0.4,"20201025"
"7155",19,52,19,15,54,44,4,4,15,9,94,123,113,114,0.43,0.4,"20201025"
"7156",20,52,19,15,53,42,5,4,19,9,80,123,109,114,0.47,0.4,"20201025"
"7157",21,48,18,14,48,41,5,4,21,9,72,123,104,114,0.43,0.37,"20201025"
"7158",22,44,16,14,44,41,6,4,24,10,67,123,97,114,0.4,0.37,"20201025"
"7159",23,40,15,14,40,41,8,4,23,10,65,123,90,114,0.37,0.4,"20201025"
"7160",0,37,13,14,37,41,6,4,19,10,72,123,85,114,0.37,0.4,"20201026"
"7161",1,33,9,14,33,41,3,4,11,11,84,123,84,84,0.37,0.4,"20201026"
"7162",2,27,10,14,27,41,3,4,12,11,84,123,83,84,0.37,0.4,"20201026"
"7163",3,25,10,14,23,40,4,4,9,11,79,123,82,84,0.37,0.4,"20201026"
"7164",4,26,10,14,24,40,4,4,9,11,82,123,82,84,0.37,0.4,"20201026"
"7165",5,26,12,14,26,40,4,4,25,12,56,123,77,84,0.37,0.4,"20201026"
"7166",6,29,12,14,29,40,4,4,32,13,50,123,72,84,0.37,0.4,"20201026"
"7167",7,28,14,15,28,40,4,5,33,14,49,123,69,84,0.43,0.4,"20201026"
"7168",8,35,18,15,35,40,6,5,44,15,40,123,65,84,0.47,0.4,"20201026"
"7169",9,40,13,15,40,41,5,5,29,16,59,123,62,84,0.47,0.4,"20201026"
"7170",10,36,13,15,36,41,4,5,15,16,76,123,61,84,0.4,0.4,"20201026"
"7171",11,37,12,15,37,40,4,5,10,17,86,123,62,84,0.4,0.4,"20201026"
"7172",12,41,15,15,41,40,6,5,8,17,97,123,64,84,0.4,0.4,"20201026"
"7173",13,44,16,15,44,40,6,5,6,17,117,124,72,84,0.4,0.4,"20201026"
"7174",14,42,15,15,42,40,6,5,6,17,126,127,81,85,0.4,0.4,"20201026"
"7175",15,44,14,15,44,40,5,5,7,17,121,127,90,90,0.4,0.4,"20201026"
"7176",16,48,14,14,48,40,5,5,9,17,116,126,100,100,0.4,0.4,"20201026"
"7177",17,51,15,14,52,39,5,5,13,17,109,126,106,106,0.43,0.4,"20201026"
"7178",18,52,15,14,54,39,5,5,14,17,97,126,109,109,0.47,0.4,"20201026"
"7179",19,51,15,14,51,39,4,5,17,17,81,126,108,109,0.47,0.4,"20201026"
"7180",20,49,18,14,49,39,4,5,16,17,72,126,105,109,0.47,0.4,"20201026"
"7181",21,49,18,14,49,39,4,5,17,17,65,126,98,109,0.43,0.4,"20201026"
"7182",22,36,10,14,36,39,5,5,17,17,61,126,90,109,0.4,0.4,"20201026"
"7183",23,35,11,13,35,38,7,5,23,16,55,126,82,109,0.4,0.4,"20201026"
"7184",0,30,11,13,30,38,6,5,20,17,57,126,75,109,0.4,0.4,"20201027"
"7185",1,27,9,13,27,38,3,5,13,17,68,126,68,68,0.37,0.4,"20201027"
"7186",2,23,9,13,23,37,3,5,9,17,70,126,69,69,0.37,0.4,"20201027"
"7187",3,23,8,13,21,37,3,5,7,17,73,126,70,70,0.37,0.4,"20201027"
"7188",4,21,9,13,21,37,4,5,20,17,60,126,67,71,0.37,0.4,"20201027"
"7189",5,22,9,13,21,37,4,5,12,16,70,126,68,71,0.37,0.4,"20201027"
"7190",6,22,8,13,22,37,4,5,23,16,56,126,66,71,0.37,0.4,"20201027"
"7191",7,34,8,12,34,37,4,5,23,16,58,126,65,71,0.4,0.4,"20201027"
"7192",8,25,10,12,25,37,4,5,24,15,61,126,64,71,0.47,0.4,"20201027"
"7193",9,27,10,12,27,36,3,5,13,15,75,126,65,71,0.4,0.4,"20201027"
"7194",10,31,11,12,31,36,3,5,10,14,80,126,66,72,0.43,0.4,"20201027"
"7195",11,40,13,12,40,36,5,5,10,14,90,126,69,72,0.43,0.4,"20201027"
"7196",12,44,14,12,44,36,5,5,8,14,100,126,74,74,0.5,0.4,"20201027"
"7197",13,47,14,12,47,36,4,5,6,14,107,126,78,78,0.4,0.4,"20201027"
"7198",14,46,13,12,46,37,4,4,4,14,108,121,85,85,0.4,0.4,"20201027"
"7199",15,48,13,12,48,36,4,4,6,14,104,116,91,91,0.43,0.4,"20201027"
"7200",16,50,14,12,50,37,4,4,8,14,101,110,96,96,0.43,0.4,"20201027"
"7201",17,52,15,12,53,37,4,4,13,14,92,108,98,98,0.43,0.4,"20201027"
"7202",18,54,17,12,58,37,4,4,18,14,80,108,98,98,0.47,0.4,"20201027"
"7203",19,53,17,12,56,37,4,4,18,14,71,108,95,98,0.5,0.4,"20201027"
"7204",20,45,15,12,45,37,5,4,18,14,64,108,91,98,0.43,0.4,"20201027"
"7205",21,40,15,12,40,37,6,4,19,14,62,108,85,98,0.43,0.4,"20201027"
"7206",22,33,12,12,33,36,5,4,15,14,66,108,80,98,0.47,0.4,"20201027"
"7207",23,26,11,12,26,36,4,4,15,14,71,108,76,98,0.43,0.43,"20201027"
"7208",0,25,11,12,25,36,4,4,15,14,69,108,72,98,0.43,0.43,"20201028"
"7209",1,25,12,12,25,36,4,4,12,14,70,108,70,70,0.43,0.43,"20201028"
"7210",2,24,11,12,24,36,4,4,9,14,73,108,72,72,0.43,0.43,"20201028"
"7211",3,24,10,12,24,36,4,4,8,14,77,108,73,73,0.4,0.43,"20201028"
"7212",4,24,9,12,20,36,3,4,6,13,76,108,74,74,0.4,0.43,"20201028"
"7213",5,25,9,12,21,36,3,4,7,13,79,108,75,75,0.37,0.43,"20201028"
"7214",6,24,10,12,24,36,4,4,10,12,74,108,75,75,0.4,0.43,"20201028"
"7215",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201028"
"7216",8,27,11,12,27,36,4,4,21,12,63,108,72,75,0.47,0.43,"20201028"
"7217",9,30,11,12,30,36,3,4,15,12,70,108,72,75,0.43,0.43,"20201028"
"7218",10,32,12,12,32,36,4,4,11,12,79,108,73,75,0.43,0.43,"20201028"
"7219",11,40,15,12,40,36,5,4,11,12,82,108,74,76,0.47,0.43,"20201028"
"7220",12,52,18,13,54,36,6,4,8,12,107,110,77,77,0.47,0.43,"20201028"
"7221",13,48,18,13,48,37,5,4,5,12,123,123,83,83,0.5,0.43,"20201028"
"7222",14,48,17,13,48,37,5,4,5,12,130,130,90,90,0.43,0.43,"20201028"
"7223",15,48,18,13,48,37,5,4,5,12,125,130,98,98,0.47,0.43,"20201028"
"7224",16,48,15,13,48,36,5,4,7,12,116,130,104,104,0.47,0.43,"20201028"
"7225",17,50,15,13,50,36,5,4,10,12,103,130,108,108,0.5,0.43,"20201028"
"7226",18,48,15,13,48,36,4,4,13,12,84,130,109,109,0.5,0.43,"20201028"
"7227",19,52,14,13,53,36,4,4,16,12,73,130,107,109,0.5,0.43,"20201028"
"7228",20,51,15,13,51,36,4,4,21,12,64,130,102,109,0.5,0.43,"20201028"
"7229",21,52,16,13,53,36,5,4,24,12,62,130,95,109,0.53,0.43,"20201028"
"7230",22,51,17,14,52,37,7,4,23,12,67,130,87,109,0.5,0.43,"20201028"
"7231",23,46,13,14,46,38,7,4,18,12,73,130,80,109,0.43,0.43,"20201028"
"7232",0,39,13,14,39,39,8,5,19,13,74,130,75,109,0.47,0.43,"20201029"
"7233",1,33,13,14,33,39,6,5,16,13,77,130,77,77,0.47,0.47,"20201029"
"7234",2,27,11,14,26,39,4,5,9,13,85,130,81,81,0.4,0.47,"20201029"
"7235",3,27,11,13,23,39,4,5,6,13,85,130,82,82,0.4,0.47,"20201029"
"7236",4,27,10,13,23,39,4,5,5,13,86,130,83,83,0.37,0.47,"20201029"
"7237",5,28,10,14,22,39,4,5,4,13,88,130,84,84,0.37,0.47,"20201029"
"7238",6,27,10,14,23,39,3,5,5,13,86,130,85,85,0.37,0.47,"20201029"
"7239",7,26,11,14,22,39,3,5,12,12,82,130,84,85,0.37,0.47,"20201029"
"7240",8,26,12,14,26,39,3,5,19,12,76,130,83,85,0.43,0.43,"20201029"
"7241",9,31,13,14,31,39,3,5,21,12,76,130,83,85,0.47,0.47,"20201029"
"7242",10,34,13,14,34,39,4,5,19,13,80,130,83,85,0.43,0.47,"20201029"
"7243",11,33,16,14,33,39,4,5,10,13,93,130,83,85,0.47,0.47,"20201029"
"7244",12,37,19,14,37,38,4,4,10,13,103,130,85,86,0.47,0.47,"20201029"
"7245",13,38,21,14,38,38,4,4,8,13,109,130,88,88,0.43,0.47,"20201029"
"7246",14,39,22,14,39,38,4,4,7,13,116,125,92,92,0.47,0.47,"20201029"
"7247",15,36,24,14,36,37,4,4,11,13,106,116,95,95,0.5,0.47,"20201029"
"7248",16,41,25,15,41,37,4,4,20,14,92,116,97,97,0.55,0.47,"20201029"
"7249",17,51,30,15,51,37,4,4,17,14,89,116,99,99,0.6,0.47,"20201029"
"7250",18,48,28,16,48,37,4,4,15,14,85,116,99,99,0.57,0.47,"20201029"
"7251",19,50,32,17,50,37,5,4,20,14,74,116,97,99,0.6,0.47,"20201029"
"7252",20,51,32,17,51,37,6,4,19,14,77,116,93,99,0.63,0.47,"20201029"
"7253",21,48,26,18,48,37,4,4,17,14,82,116,90,99,0.57,0.47,"20201029"
"7254",22,46,27,18,46,36,5,4,17,13,80,116,85,99,0.57,0.47,"20201029"
"7255",23,49,29,19,49,36,7,4,22,14,72,116,81,99,0.57,0.47,"20201029"
"7256",0,50,31,20,50,37,8,4,16,14,83,116,80,99,0.57,0.47,"20201030"
"7257",1,47,32,20,47,38,10,5,16,14,83,116,83,83,0.57,0.47,"20201030"
"7258",2,47,28,21,47,38,10,5,15,14,86,116,84,86,0.57,0.47,"20201030"
"7259",3,44,29,22,44,39,5,5,7,14,97,116,88,89,0.57,0.5,"20201030"
"7260",4,41,26,23,41,40,4,5,6,14,99,116,91,91,0.5,0.5,"20201030"
"7261",5,40,28,23,40,41,4,5,5,14,98,116,92,92,0.5,0.5,"20201030"
"7262",6,46,32,24,44,42,5,5,8,14,98,116,93,93,0.53,0.53,"20201030"
"7263",7,53,37,25,50,43,5,5,11,14,96,116,94,94,0.57,0.53,"20201030"
"7264",8,53,37,27,52,44,6,5,15,14,87,116,93,94,0.57,0.53,"20201030"
"7265",9,52,34,27,53,45,7,5,18,13,83,116,93,94,0.6,0.53,"20201030"
"7266",10,53,31,28,56,46,6,5,19,14,87,116,93,94,0.57,0.53,"20201030"
"7267",11,53,26,29,56,47,6,6,12,14,104,116,94,94,0.53,0.57,"20201030"
"7268",12,55,25,29,59,47,5,6,8,14,113,117,96,96,0.53,0.57,"20201030"
"7269",13,51,22,29,52,48,5,6,6,14,123,123,99,99,0.5,0.57,"20201030"
"7270",14,51,20,29,52,49,5,6,4,13,134,134,103,103,0.4,0.57,"20201030"
"7271",15,54,23,29,57,49,5,6,7,13,141,143,109,109,0.4,0.57,"20201030"
"7272",16,64,26,29,77,51,5,6,10,13,134,143,115,115,0.43,0.57,"20201030"
"7273",17,70,25,29,89,52,5,6,13,13,129,143,121,121,0.5,0.57,"20201030"
"7274",18,68,28,29,85,54,6,6,19,13,110,143,124,124,0.5,0.57,"20201030"
"7275",19,62,30,29,74,55,6,6,20,13,101,143,123,124,0.53,0.57,"20201030"
"7276",20,61,26,29,72,56,6,6,22,13,102,143,122,124,0.57,0.53,"20201030"
"7277",21,64,25,28,77,57,6,6,20,13,103,143,119,124,0.43,0.53,"20201030"
"7278",22,60,24,28,69,58,7,6,15,13,117,143,117,124,0.4,0.53,"20201030"
"7279",23,53,20,28,56,58,5,6,13,13,119,143,114,124,0.37,0.5,"20201030"
"7280",0,47,19,27,47,58,4,6,9,13,117,143,112,124,0.37,0.5,"20201031"
"7281",1,41,18,27,41,58,4,5,8,12,116,143,116,116,0.37,0.5,"20201031"
"7282",2,36,16,26,35,58,4,5,6,12,114,143,115,116,0.37,0.47,"20201031"
"7283",3,35,15,26,35,57,4,5,5,12,112,143,114,116,0.33,0.47,"20201031"
"7284",4,34,15,25,34,57,4,5,5,12,109,143,113,116,0.33,0.47,"20201031"
"7285",5,34,15,25,32,56,4,5,4,12,110,143,112,116,0.33,0.47,"20201031"
"7286",6,34,15,24,34,56,3,5,6,12,104,143,111,116,0.33,0.47,"20201031"
"7287",7,33,15,23,33,56,4,5,9,11,100,143,109,116,0.33,0.47,"20201031"
"7288",8,34,14,22,34,55,4,5,14,11,96,143,108,116,0.37,0.43,"20201031"
"7289",9,36,14,21,36,54,3,5,12,11,94,143,105,116,0.37,0.43,"20201031"
"7290",10,40,13,21,40,53,4,5,11,11,96,143,103,116,0.37,0.43,"20201031"
"7291",11,39,15,20,39,52,4,5,8,10,104,143,102,116,0.4,0.43,"20201031"
"7292",12,45,17,20,45,52,5,5,8,10,118,143,103,116,0.37,0.43,"20201031"
"7293",13,47,17,19,47,52,6,5,7,10,127,143,105,116,0.43,0.4,"20201031"
"7294",14,47,17,19,47,51,5,5,6,11,137,142,109,116,0.4,0.43,"20201031"
"7295",15,44,16,19,44,51,5,5,5,11,136,138,113,116,0.4,0.43,"20201031"
"7296",16,49,18,19,49,50,5,5,8,11,139,141,119,119,0.4,0.4,"20201031"
"7297",17,55,16,18,59,49,5,5,10,10,134,141,124,124,0.43,0.4,"20201031"
"7298",18,56,16,18,62,48,5,5,17,10,119,141,127,127,0.5,0.4,"20201031"
"7299",19,60,20,17,70,47,5,5,20,10,107,141,127,127,0.5,0.37,"20201031"
"7300",20,60,18,17,70,47,5,5,25,10,94,141,124,127,0.5,0.37,"20201031"
"7301",21,53,18,17,55,47,8,5,35,11,76,141,118,127,0.47,0.37,"20201031"
"7302",22,55,18,16,59,46,11,5,33,12,73,141,110,127,0.5,0.37,"20201031"
"7303",23,48,16,16,48,46,10,5,29,13,76,141,102,127,0.43,0.4,"20201031"
"7304",0,37,13,16,37,45,5,5,17,13,93,141,96,127,0.4,0.43,"20201101"
"7305",1,34,14,16,34,45,4,5,19,13,87,141,87,87,0.4,0.43,"20201101"
"7306",2,36,15,16,36,45,4,5,22,14,84,141,85,88,0.4,0.43,"20201101"
"7307",3,33,14,16,33,45,5,5,27,15,75,141,82,88,0.43,0.43,"20201101"
"7308",4,31,13,16,31,45,4,5,25,16,73,141,80,88,0.4,0.43,"20201101"
"7309",5,35,16,16,35,45,6,5,44,18,52,141,74,88,0.47,0.43,"20201101"
"7310",6,41,21,16,41,45,10,5,62,20,31,141,67,88,0.47,0.43,"20201101"
"7311",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201101"
"7312",8,57,28,17,64,47,15,6,67,24,26,141,57,88,0.57,0.43,"20201101"
"7313",9,54,24,18,58,48,11,7,52,26,46,141,52,88,0.57,0.43,"20201101"
"7314",10,51,18,18,52,49,7,7,29,27,76,141,51,88,0.47,0.47,"20201101"
"7315",11,43,15,18,43,49,4,7,12,27,97,141,54,88,0.43,0.47,"20201101"
"7316",12,39,17,18,39,49,5,7,7,27,106,141,58,88,0.43,0.47,"20201101"
"7317",13,45,19,18,45,49,6,7,5,27,121,141,66,88,0.43,0.47,"20201101"
"7318",14,46,20,18,46,49,5,7,5,27,129,139,79,88,0.43,0.47,"20201101"
"7319",15,49,19,18,49,49,5,7,6,27,119,139,90,92,0.4,0.47,"20201101"
"7320",16,47,17,18,47,49,4,7,7,27,110,134,101,101,0.4,0.47,"20201101"
"7321",17,47,18,18,47,48,4,7,11,27,110,129,109,109,0.43,0.47,"20201101"
"7322",18,51,20,18,51,48,4,7,14,27,105,129,112,112,0.43,0.47,"20201101"
"7323",19,53,24,18,55,47,6,7,15,26,100,129,113,113,0.53,0.47,"20201101"
"7324",20,55,26,19,59,47,7,7,23,26,84,129,110,113,0.53,0.47,"20201101"
"7325",21,61,30,20,71,48,7,7,45,27,55,129,102,113,0.6,0.47,"20201101"
"7326",22,63,28,20,75,48,7,7,52,28,44,129,91,113,0.6,0.47,"20201101"
"7327",23,61,27,20,71,49,10,7,45,28,45,129,82,113,0.57,0.47,"20201101"
"7328",0,55,27,21,60,50,6,7,37,29,48,129,74,113,0.5,0.47,"20201102"
"7329",1,54,25,21,58,51,5,7,30,29,53,129,53,53,0.5,0.47,"20201102"
"7330",2,50,24,22,50,51,5,7,24,30,55,129,54,55,0.5,0.47,"20201102"
"7331",3,44,22,22,44,52,5,7,29,30,51,129,53,56,0.5,0.5,"20201102"
"7332",4,45,25,22,45,53,6,7,39,30,41,129,50,57,0.5,0.5,"20201102"
"7333",5,45,22,23,45,53,5,7,38,30,40,129,48,57,0.5,0.5,"20201102"
"7334",6,45,24,23,45,53,5,7,52,30,26,129,44,57,0.53,0.5,"20201102"
"7335",7,49,23,23,49,53,6,6,49,29,32,129,43,57,0.53,0.5,"20201102"
"7336",8,44,19,22,44,52,5,6,39,28,48,129,43,58,0.53,0.5,"20201102"
"7337",9,40,16,22,40,51,5,5,23,27,71,129,46,59,0.5,0.5,"20201102"
"7338",10,40,16,22,40,51,4,5,16,26,81,129,49,60,0.43,0.5,"20201102"
"7339",11,60,15,22,70,52,4,5,13,26,87,129,53,60,0.4,0.5,"20201102"
"7340",12,49,17,22,49,52,4,5,10,26,97,129,61,62,0.4,0.5,"20201102"
"7341",13,32,16,22,29,51,4,5,7,26,102,129,68,68,0.4,0.5,"20201102"
"7342",14,38,15,21,38,51,4,5,6,26,102,119,78,78,0.37,0.5,"20201102"
"7343",15,47,20,22,47,51,6,5,8,26,120,120,89,89,0.47,0.5,"20201102"
"7344",16,55,24,22,60,52,7,6,9,26,118,121,97,97,0.47,0.5,"20201102"
"7345",17,56,26,22,62,52,6,6,11,27,118,123,103,103,0.47,0.5,"20201102"
"7346",18,58,25,22,65,53,4,6,13,26,105,123,106,106,0.47,0.5,"20201102"
"7347",19,56,24,22,62,53,4,6,15,27,94,123,107,107,0.47,0.5,"20201102"
"7348",20,56,23,22,61,53,4,6,16,26,89,123,106,107,0.47,0.5,"20201102"
"7349",21,57,28,22,63,53,6,5,21,25,96,123,106,107,0.5,0.5,"20201102"
"7350",22,59,33,22,68,53,8,6,20,24,107,123,106,108,0.57,0.5,"20201102"
"7351",23,60,38,23,70,53,7,5,13,23,123,125,107,108,0.57,0.5,"20201102"
"7352",0,68,49,24,77,53,5,5,12,22,126,129,107,108,0.57,0.5,"20201103"
"7353",1,74,54,25,82,54,7,5,11,21,128,130,128,128,0.57,0.5,"20201103"
"7354",2,76,56,26,79,56,6,5,9,20,127,131,127,129,0.67,0.5,"20201103"
"7355",3,74,54,28,77,57,5,5,7,19,115,131,124,129,0.67,0.5,"20201103"
"7356",4,74,54,29,73,58,7,5,10,18,104,131,119,129,0.73,0.5,"20201103"
"7357",5,60,43,30,63,59,6,5,8,17,94,131,114,129,0.73,0.53,"20201103"
"7358",6,49,32,30,49,59,6,5,9,15,90,131,110,129,0.73,0.53,"20201103"
"7359",7,47,33,30,46,59,7,5,15,13,88,131,107,129,0.73,0.53,"20201103"
"7360",8,43,30,31,43,59,5,5,17,12,85,131,104,129,0.73,0.57,"20201103"
"7361",9,41,25,31,41,59,6,6,12,12,99,131,100,129,0.67,0.57,"20201103"
"7362",10,47,26,32,47,59,7,6,12,12,109,131,98,129,0.67,0.57,"20201103"
"7363",11,54,29,33,58,59,6,6,11,12,130,131,100,129,0.67,0.57,"20201103"
"7364",12,59,31,33,68,59,6,6,9,12,147,147,105,129,0.6,0.57,"20201103"
"7365",13,67,40,34,83,62,6,6,6,12,168,168,114,129,0.7,0.57,"20201103"
"7366",14,72,46,35,93,64,6,6,6,12,172,172,125,129,0.7,0.6,"20201103"
"7367",15,80,48,37,109,67,6,6,7,12,165,172,134,134,0.7,0.63,"20201103"
"7368",16,89,43,37,127,69,5,6,9,11,151,172,143,143,0.67,0.63,"20201103"
"7369",17,92,31,37,134,72,5,6,11,12,135,172,147,147,0.57,0.63,"20201103"
"7370",18,92,23,37,134,75,5,6,15,12,115,172,148,148,0.47,0.63,"20201103"
"7371",19,84,22,37,117,78,5,6,16,11,109,172,145,148,0.43,0.63,"20201103"
"7372",20,73,32,38,96,79,6,6,18,12,121,172,142,148,0.6,0.67,"20201103"
"7373",21,79,46,38,107,81,7,6,17,12,133,172,138,148,0.67,0.67,"20201103"
"7374",22,81,45,39,111,83,9,6,17,12,131,172,132,148,0.7,0.67,"20201103"
"7375",23,75,41,39,100,84,7,6,13,12,129,172,128,148,0.63,0.67,"20201103"
"7376",0,72,41,39,93,85,6,6,9,12,132,172,126,148,0.63,0.67,"20201104"
"7377",1,71,41,38,92,85,6,6,7,11,134,172,134,134,0.63,0.67,"20201104"
"7378",2,70,41,38,90,86,5,6,6,11,131,172,133,134,0.63,0.67,"20201104"
"7379",3,70,41,37,89,86,5,6,5,11,132,172,133,134,0.63,0.67,"20201104"
"7380",4,67,41,36,83,86,5,6,4,11,131,172,132,134,0.63,0.63,"20201104"
"7381",5,66,41,36,82,87,5,6,5,11,127,172,131,134,0.63,0.63,"20201104"
"7382",6,65,40,37,79,89,5,6,5,11,121,172,129,134,0.57,0.63,"20201104"
"7383",7,61,36,37,72,89,5,6,11,10,111,172,127,134,0.53,0.63,"20201104"
"7384",8,56,26,37,62,90,5,6,14,10,95,172,123,134,0.53,0.6,"20201104"
"7385",9,54,25,37,58,91,5,6,13,10,96,172,118,134,0.53,0.6,"20201104"
"7386",10,54,21,36,58,92,5,6,10,10,98,172,114,134,0.43,0.6,"20201104"
