"","hour","AQI","PM2.5","PM2.5_24h","PM10","PM10_24h","SO2","SO2_24h","NO2","NO2_24h","O3","O3_24h","O3_8h","O3_8h_24h","CO","CO_24h","date"
"6718",10,22,14,18,22,33,4,5,33,26,58,87,60,65,0.57,0.57,"20181017"
"6719",11,25,15,19,25,33,6,5,36,26,59,87,60,65,0.57,0.57,"20181017"
"6720",12,27,14,19,27,33,6,5,32,26,63,87,60,65,0.6,0.57,"20181017"
"6721",13,29,13,18,29,32,8,5,28,26,73,87,60,65,0.6,0.57,"20181017"
"6722",14,26,13,17,26,30,9,5,25,26,78,88,61,66,0.57,0.57,"20181017"
"6723",16,34,17,15,34,27,6,5,28,25,86,90,69,69,0.53,0.57,"20181017"
"6724",17,39,20,14,39,25,6,5,34,25,81,89,72,72,0.6,0.57,"20181017"
"6725",18,46,22,13,46,24,6,5,38,25,75,88,75,75,0.6,0.57,"20181017"
"6726",19,44,23,13,44,25,5,5,32,25,73,88,77,77,0.63,0.57,"20181017"
"6727",20,38,21,14,38,25,5,5,32,25,66,88,77,77,0.63,0.57,"20181017"
"6728",21,33,17,14,33,26,6,5,32,26,66,88,76,77,0.57,0.57,"20181017"
"6729",22,28,15,14,28,26,6,5,28,26,71,88,75,77,0.57,0.57,"20181017"
"6730",23,27,14,14,27,27,7,5,27,26,69,88,73,77,0.57,0.57,"20181017"
"6731",0,32,15,14,32,27,10,6,30,27,66,88,71,77,0.57,0.57,"20181018"
"6732",1,37,17,15,37,28,9,6,26,27,64,88,64,64,0.57,0.57,"20181018"
"6733",2,30,17,15,30,29,3,6,18,27,70,88,67,67,0.53,0.57,"20181018"
"6734",3,24,15,15,24,29,3,6,13,27,72,88,69,69,0.53,0.57,"20181018"
"6735",4,22,15,15,22,29,3,6,15,27,71,88,69,69,0.5,0.57,"20181018"
"6736",5,22,13,15,22,30,3,6,14,27,71,88,69,70,0.5,0.57,"20181018"
"6737",6,23,13,16,23,30,3,6,15,27,70,88,70,70,0.5,0.57,"20181018"
"6738",7,25,14,16,25,29,3,6,22,27,69,88,70,70,0.5,0.57,"20181018"
"6739",8,29,15,16,29,30,4,6,30,27,69,88,69,70,0.53,0.57,"20181018"
"6740",9,38,17,15,38,31,4,5,28,27,77,84,65,65,0.5,0.55,"20181018"
"6741",10,42,18,15,42,32,3,5,20,27,89,89,68,68,0.5,0.5,"20181018"
"6742",11,43,20,16,43,32,3,5,16,26,104,104,73,73,0.5,0.5,"20181018"
"6743",12,46,23,16,46,32,5,6,15,25,112,112,83,83,0.53,0.53,"20181018"
"6744",13,49,28,18,49,33,7,6,15,24,118,118,89,89,0.53,0.53,"20181018"
"6745",14,47,27,18,47,34,6,6,14,24,121,121,96,96,0.53,0.53,"20181018"
"6746",15,51,28,18,52,35,7,6,15,23,129,129,105,105,0.53,0.53,"20181018"
"6747",16,53,30,19,56,36,6,6,18,23,126,129,113,113,0.53,0.53,"20181018"
"6748",17,54,30,19,58,37,5,6,22,22,114,129,115,115,0.53,0.53,"20181018"
"6749",18,54,30,20,57,38,4,5,25,22,104,129,116,117,0.57,0.53,"20181018"
"6750",19,55,31,20,59,38,5,5,27,21,96,129,115,117,0.6,0.53,"20181018"
"6751",20,52,30,21,54,39,6,5,27,21,91,129,113,117,0.53,0.53,"20181018"
"6752",21,53,31,21,56,40,8,5,27,21,88,129,108,117,0.53,0.53,"20181018"
"6753",22,53,30,22,56,41,6,6,31,21,88,129,105,117,0.53,0.53,"20181018"
"6754",23,53,32,23,56,42,6,5,23,21,92,129,100,117,0.53,0.53,"20181018"
"6755",0,54,35,24,57,44,6,5,20,20,99,129,97,117,0.53,0.53,"20181019"
"6756",1,55,34,25,59,45,5,5,15,20,104,129,104,104,0.5,0.53,"20181019"
"6757",2,52,30,25,54,46,3,5,12,20,107,129,105,105,0.5,0.53,"20181019"
"6758",3,47,29,25,47,47,4,5,11,20,111,129,107,107,0.5,0.53,"20181019"
"6759",4,44,27,26,44,47,4,5,11,19,109,129,108,108,0.43,0.53,"20181019"
"6760",5,41,25,26,41,48,3,5,11,19,107,129,108,108,0.43,0.53,"20181019"
"6761",6,41,25,27,41,49,3,5,11,19,106,129,107,108,0.43,0.53,"20181019"
"6762",7,43,24,28,43,50,4,5,19,19,99,129,106,108,0.47,0.53,"20181019"
"6763",8,44,24,28,44,50,3,5,24,19,93,129,104,108,0.47,0.53,"20181019"
"6764",9,45,22,28,45,50,3,5,21,19,95,129,104,108,0.47,0.53,"20181019"
"6765",10,45,23,28,45,51,5,5,20,19,96,129,102,108,0.5,0.53,"20181019"
"6766",11,51,23,28,51,51,7,5,19,19,107,129,101,108,0.5,0.53,"20181019"
"6767",12,50,23,28,50,51,5,5,17,19,112,129,102,108,0.5,0.53,"20181019"
"6768",13,49,26,28,49,51,6,5,16,19,113,129,103,108,0.5,0.53,"20181019"
"6769",14,44,24,28,44,50,4,5,15,19,108,129,103,108,0.5,0.5,"20181019"
"6770",15,42,20,26,42,52,3,4,17,20,102,129,102,108,0.4,0.45,"20181019"
"6771",16,43,21,27,43,50,4,5,19,19,98,118,104,109,0.43,0.5,"20181019"
"6772",17,45,21,27,45,49,4,5,22,19,96,115,104,109,0.47,0.5,"20181019"
"6773",18,49,24,26,49,49,5,5,27,19,88,115,103,109,0.5,0.5,"20181019"
"6774",19,47,23,26,47,49,5,5,27,19,81,115,100,109,0.5,0.5,"20181019"
"6775",20,47,26,26,47,48,5,5,26,19,79,115,96,109,0.5,0.5,"20181019"
"6776",21,45,26,26,45,48,6,5,29,19,77,115,91,109,0.5,0.5,"20181019"
"6777",22,48,27,26,48,47,10,5,30,19,71,115,86,109,0.47,0.5,"20181019"
"6778",23,49,26,26,49,47,8,5,26,19,74,115,83,109,0.47,0.5,"20181019"
"6779",0,39,23,25,39,46,6,5,20,19,82,115,81,106,0.4,0.5,"20181020"
"6780",1,36,22,23,36,47,3,4,17,20,85,116,85,85,0.4,0.4,"20181020"
"6781",2,35,24,24,35,45,4,5,13,20,91,115,90,91,0.43,0.47,"20181020"
"6782",3,35,23,24,35,44,3,5,11,20,92,115,91,91,0.43,0.47,"20181020"
"6783",4,35,19,23,35,45,2,4,11,20,93,115,88,88,0.35,0.4,"20181020"
"6784",5,33,18,22,33,45,2,4,10,20,90,115,88,88,0.3,0.4,"20181020"
"6785",6,33,20,23,33,43,3,5,14,20,91,114,92,93,0.37,0.47,"20181020"
"6786",7,33,20,23,33,43,4,5,18,20,87,114,91,93,0.4,0.47,"20181020"
"6787",8,34,16,23,34,43,4,5,25,20,82,114,90,93,0.43,0.47,"20181020"
"6788",9,36,17,23,36,42,3,5,23,20,85,114,89,93,0.43,0.47,"20181020"
"6789",10,33,16,22,33,42,4,4,18,20,95,114,89,93,0.4,0.47,"20181020"
"6790",11,33,16,22,33,41,5,4,17,20,102,114,91,93,0.4,0.47,"20181020"
"6791",12,43,18,22,43,40,7,5,16,20,115,116,94,95,0.43,0.43,"20181020"
"6792",13,45,19,22,45,40,6,5,13,20,131,131,98,99,0.47,0.43,"20181020"
"6793",14,44,20,21,44,40,5,5,13,20,135,136,104,104,0.47,0.43,"20181020"
"6794",15,42,18,21,42,40,5,5,14,19,123,136,109,109,0.47,0.43,"20181020"
"6795",16,41,19,21,41,40,5,5,15,19,118,136,113,113,0.47,0.47,"20181020"
"6796",17,38,19,21,38,40,5,5,17,19,105,136,115,115,0.47,0.47,"20181020"
"6797",18,40,19,21,40,39,5,5,18,19,97,136,116,116,0.47,0.47,"20181020"
"6798",19,44,21,21,44,40,4,5,21,19,87,136,114,116,0.5,0.47,"20181020"
"6799",20,49,22,21,49,40,5,5,27,18,77,136,109,116,0.5,0.47,"20181020"
"6800",21,46,21,20,46,39,6,5,27,18,73,136,102,116,0.5,0.47,"20181020"
"6801",22,46,21,20,46,39,8,5,28,18,68,136,94,116,0.5,0.47,"20181020"
"6802",23,45,21,20,45,39,11,5,32,18,69,136,87,116,0.47,0.47,"20181020"
"6803",0,44,20,20,44,39,10,5,25,19,79,136,82,116,0.43,0.47,"20181021"
"6804",1,39,18,19,39,40,8,5,21,19,79,136,79,79,0.4,0.47,"20181021"
"6805",2,34,17,19,34,40,7,5,19,19,82,136,80,81,0.4,0.47,"20181021"
"6806",3,29,15,19,29,39,5,6,15,19,83,136,81,81,0.37,0.47,"20181021"
"6807",4,26,14,19,26,39,4,6,14,19,83,136,82,82,0.33,0.47,"20181021"
"6808",5,27,14,18,26,39,4,6,12,19,86,136,83,83,0.33,0.4,"20181021"
"6809",6,27,14,18,27,38,3,6,17,19,79,136,82,83,0.37,0.4,"20181021"
"6810",7,25,14,18,25,38,3,6,21,19,79,136,82,83,0.37,0.4,"20181021"
"6811",8,27,13,18,27,38,3,5,27,20,78,136,81,83,0.37,0.4,"20181021"
"6812",9,32,13,18,32,37,4,6,24,20,80,136,81,83,0.37,0.43,"20181021"
"6813",10,32,14,17,32,38,3,5,25,21,82,137,76,77,0.35,0.35,"20181021"
"6814",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181021"
"6815",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181021"
"6816",13,44,15,17,44,37,7,6,14,20,124,138,88,88,0.43,0.43,"20181021"
"6817",14,47,20,17,47,38,8,6,15,20,138,140,98,98,0.43,0.43,"20181021"
"6818",15,50,24,18,50,38,6,6,17,20,140,144,109,109,0.47,0.43,"20181021"
"6819",16,42,22,18,42,38,6,6,15,20,130,144,118,118,0.43,0.43,"20181021"
"6820",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181021"
"6821",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181021"
"6822",19,30,15,17,30,37,3,6,22,21,88,144,124,124,0.5,0.43,"20181021"
"6823",20,30,15,17,30,36,3,6,21,21,89,144,124,124,0.57,0.4,"20181021"
"6824",21,30,15,17,30,36,5,6,22,20,89,144,117,124,0.57,0.43,"20181021"
"6825",22,33,17,17,33,35,8,6,23,20,88,144,107,124,0.57,0.43,"20181021"
"6826",23,34,20,17,34,34,8,6,22,19,85,144,96,124,0.6,0.47,"20181021"
"6827",0,34,20,17,34,34,7,6,20,19,81,144,87,124,0.57,0.47,"20181022"
"6828",1,31,20,17,31,33,5,6,20,19,78,144,78,78,0.53,0.47,"20181022"
"6829",2,33,20,17,33,33,6,5,20,19,74,144,76,78,0.53,0.47,"20181022"
"6830",3,40,22,17,40,34,7,6,21,19,68,144,74,78,0.53,0.47,"20181022"
"6831",4,43,21,18,43,35,9,6,25,20,61,144,70,78,0.5,0.5,"20181022"
"6832",5,44,22,18,44,35,9,6,27,21,53,144,67,78,0.57,0.5,"20181022"
"6833",6,43,23,19,43,37,9,6,29,21,47,144,64,78,0.57,0.5,"20181022"
"6834",7,45,25,19,45,37,8,6,34,22,41,144,60,78,0.6,0.5,"20181022"
"6835",8,51,29,20,51,39,10,7,52,23,30,144,57,78,0.7,0.5,"20181022"
"6836",9,52,31,21,53,40,9,7,59,25,32,144,51,78,0.73,0.53,"20181022"
"6837",10,51,35,22,51,41,8,7,53,27,40,144,47,78,0.73,0.57,"20181022"
"6838",11,43,30,22,43,41,9,7,48,28,49,144,44,78,0.7,0.6,"20181022"
"6839",12,54,33,23,57,41,6,7,37,28,65,144,45,78,0.63,0.6,"20181022"
"6840",13,49,34,24,48,42,8,7,64,31,49,144,44,78,0.77,0.6,"20181022"
"6841",14,71,52,25,54,42,7,7,47,32,68,141,47,78,0.73,0.6,"20181022"
"6842",15,59,42,25,49,42,8,7,42,33,76,130,51,78,0.7,0.63,"20181022"
"6843",16,68,49,25,68,41,7,7,40,33,82,113,58,78,0.67,0.6,"20181022"
"6844",17,61,44,26,63,43,11,7,49,34,75,97,63,78,0.7,0.63,"20181022"
"6845",18,51,35,27,52,44,10,7,46,35,69,92,67,78,0.7,0.63,"20181022"
"6846",19,47,33,28,47,45,9,7,45,36,62,92,68,78,0.73,0.63,"20181022"
"6847",20,50,35,29,50,46,6,8,55,37,50,90,66,78,0.77,0.63,"20181022"
"6848",21,51,36,30,50,47,7,8,57,39,42,88,65,78,0.8,0.63,"20181022"
"6849",22,54,38,31,52,47,8,8,63,41,36,87,61,78,0.83,0.63,"20181022"
"6850",23,56,40,32,58,48,7,8,72,43,40,87,55,78,0.9,0.67,"20181022"
"6851",0,56,40,32,56,49,5,8,66,45,30,85,49,68,0.83,0.7,"20181023"
"6852",1,60,43,34,59,51,5,8,61,46,33,85,33,33,0.77,0.73,"20181023"
"6853",2,69,50,35,77,52,6,8,52,48,40,85,36,39,0.73,0.73,"20181023"
"6854",3,68,49,36,63,53,8,8,38,49,44,85,39,41,0.7,0.73,"20181023"
"6855",4,68,49,38,68,54,16,8,35,49,42,85,40,42,0.77,0.73,"20181023"
"6856",5,65,47,38,72,56,21,9,35,49,46,85,41,42,0.75,0.73,"20181023"
"6857",6,56,40,39,61,56,14,9,29,49,53,85,43,43,0.77,0.73,"20181023"
"6858",7,52,34,39,53,57,10,9,26,49,46,85,44,44,0.73,0.73,"20181023"
"6859",8,50,35,40,50,57,7,9,30,48,38,85,43,44,0.8,0.73,"20181023"
"6860",9,41,29,40,41,56,6,9,30,47,44,85,44,44,0.77,0.73,"20181023"
"6861",10,35,22,39,35,55,7,9,27,45,50,85,45,46,0.73,0.73,"20181023"
"6862",11,40,21,39,40,55,7,8,30,45,59,85,48,48,0.77,0.73,"20181023"
"6863",12,36,22,38,36,54,7,8,23,44,80,85,52,52,0.73,0.77,"20181023"
"6864",13,35,21,37,35,53,7,8,18,42,97,97,58,58,0.73,0.73,"20181023"
"6865",14,35,23,36,35,52,17,9,30,42,94,102,64,64,0.73,0.73,"20181023"
"6866",15,41,22,36,41,52,10,9,29,41,97,102,70,70,0.73,0.73,"20181023"
"6867",16,35,19,34,35,50,5,9,21,40,102,104,78,78,0.7,0.77,"20181023"
"6868",17,32,19,33,32,49,5,9,28,39,98,105,85,85,0.7,0.73,"20181023"
"6869",18,31,16,32,26,48,5,9,25,39,98,105,91,91,0.7,0.73,"20181023"
"6870",19,31,15,32,24,47,6,8,24,37,100,107,96,96,0.7,0.73,"20181023"
"6871",20,30,16,31,30,46,7,8,22,37,94,107,97,97,0.65,0.73,"20181023"
"6872",21,29,17,30,26,45,4,8,22,35,93,107,97,97,0.7,0.73,"20181023"
"6873",22,29,17,29,29,44,4,8,20,33,89,107,96,98,0.7,0.73,"20181023"
"6874",23,27,18,28,27,43,5,8,20,31,85,107,95,98,0.7,0.73,"20181023"
"6875",0,27,17,27,27,42,5,8,18,29,79,107,92,98,0.7,0.73,"20181024"
"6876",1,29,15,26,29,40,5,8,18,27,78,107,78,78,0.7,0.73,"20181024"
"6877",2,30,18,25,30,39,6,8,15,26,81,107,79,79,0.7,0.73,"20181024"
"6878",3,31,18,24,31,37,7,8,15,24,84,107,81,81,0.73,0.73,"20181024"
"6879",4,36,21,22,36,36,9,8,16,24,80,107,80,81,0.73,0.73,"20181024"
"6880",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181024"
"6881",6,32,20,21,32,33,7,7,16,23,78,107,80,81,0.7,0.73,"20181024"
"6882",7,32,19,20,32,33,10,7,22,23,74,107,79,81,0.7,0.7,"20181024"
"6883",8,38,19,19,38,32,11,7,33,23,66,107,77,81,0.77,0.7,"20181024"
"6884",9,44,21,19,44,32,12,7,32,23,74,107,77,81,0.8,0.7,"20181024"
"6885",10,43,22,19,43,32,10,7,28,23,85,107,77,81,0.73,0.7,"20181024"
"6886",11,43,22,19,43,33,10,7,27,23,91,108,78,81,0.73,0.7,"20181024"
"6887",12,47,21,19,47,33,10,8,23,23,107,111,82,83,0.73,0.7,"20181024"
"6888",13,49,21,19,49,34,9,8,19,23,122,122,87,87,0.73,0.7,"20181024"
"6889",14,46,22,19,46,34,8,8,15,22,142,142,96,96,0.73,0.7,"20181024"
"6890",15,49,25,19,49,35,8,7,16,22,151,151,106,106,0.77,0.7,"20181024"
"6891",16,49,28,20,49,36,9,7,24,21,140,151,116,116,0.8,0.7,"20181024"
"6892",17,50,29,20,50,37,7,7,23,21,132,151,124,124,0.8,0.7,"20181024"
"6893",18,50,26,21,50,38,7,7,28,21,111,151,125,125,0.77,0.7,"20181024"
"6894",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181024"
"6895",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181024"
"6896",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181024"
"6897",22,44,22,21,44,40,4,8,26,22,78,151,113,126,0.7,0.7,"20181024"
"6898",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181024"
"6899",0,42,24,22,42,41,5,8,22,22,77,151,95,127,0.7,0.7,"20181025"
"6900",1,43,26,22,43,42,6,8,23,22,76,151,76,76,0.7,0.7,"20181025"
"6901",2,47,26,23,47,42,12,8,27,23,65,151,71,76,0.7,0.7,"20181025"
"6902",3,48,29,23,48,43,11,8,24,23,70,151,70,76,0.67,0.7,"20181025"
"6903",4,48,25,22,48,45,13,8,29,25,57,157,62,72,0.6,0.65,"20181025"
"6904",5,48,24,22,48,46,11,9,25,26,59,157,62,72,0.55,0.65,"20181025"
"6905",6,48,25,23,48,47,6,9,37,26,49,157,60,72,0.65,0.65,"20181025"
"6906",7,48,27,23,48,47,5,8,49,28,36,157,56,72,0.65,0.65,"20181025"
"6907",8,49,25,24,49,48,3,8,61,29,36,157,54,72,0.7,0.65,"20181025"
"6908",9,41,19,24,41,47,2,8,26,27,76,157,57,72,0.65,0.65,"20181025"
"6909",10,42,19,24,42,45,4,8,26,25,84,151,69,76,0.67,0.7,"20181025"
"6910",11,41,20,24,41,45,5,7,25,25,95,151,73,78,0.6,0.7,"20181025"
"6911",12,42,19,24,42,45,7,7,22,25,109,151,80,81,0.6,0.7,"20181025"
"6912",13,38,24,24,38,44,9,7,25,25,117,151,87,87,0.6,0.7,"20181025"
"6913",14,52,25,24,53,45,12,7,22,25,134,151,97,97,0.6,0.7,"20181025"
"6914",15,57,31,25,63,46,10,7,19,25,148,148,110,110,0.63,0.7,"20181025"
"6915",16,54,34,25,57,46,9,7,19,25,142,150,115,115,0.63,0.67,"20181025"
"6916",17,41,27,25,41,46,5,7,18,25,122,150,119,119,0.6,0.67,"20181025"
"6917",18,41,22,24,41,45,4,7,24,25,95,150,120,120,0.63,0.67,"20181025"
"6918",19,36,19,24,36,44,3,7,27,24,85,150,119,121,0.63,0.67,"20181025"
"6919",20,41,21,24,41,45,4,7,39,25,70,150,114,121,0.67,0.67,"20181025"
"6920",21,41,21,24,41,45,3,7,36,26,66,150,108,121,0.63,0.67,"20181025"
"6921",22,40,22,24,40,44,4,7,30,26,75,150,100,121,0.6,0.67,"20181025"
"6922",23,45,23,24,45,44,4,7,27,27,74,150,91,121,0.63,0.67,"20181025"
"6923",0,42,25,24,42,45,4,7,24,26,69,150,82,121,0.63,0.63,"20181026"
"6924",1,43,26,24,43,45,6,6,24,26,65,150,65,65,0.63,0.63,"20181026"
"6925",2,48,29,24,48,45,6,6,24,26,62,150,63,65,0.63,0.63,"20181026"
"6926",3,45,27,24,45,45,6,6,23,26,56,150,61,65,0.63,0.63,"20181026"
"6927",4,46,27,25,46,45,6,6,39,27,42,150,56,65,0.63,0.63,"20181026"
"6928",5,53,34,25,55,45,8,6,40,27,38,150,53,65,0.7,0.63,"20181026"
"6929",6,53,35,26,56,45,8,6,41,28,32,150,49,65,0.7,0.63,"20181026"
"6930",7,63,45,26,69,46,18,7,47,28,33,150,47,65,0.9,0.63,"20181026"
"6931",8,74,54,27,85,48,24,7,55,29,30,150,45,65,1.07,0.67,"20181026"
"6932",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181026"
"6933",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181026"
"6934",11,71,52,29,80,51,21,8,48,31,68,150,41,65,0.9,0.67,"20181026"
"6935",12,63,45,30,70,52,16,9,41,31,90,150,49,65,0.93,0.7,"20181026"
"6936",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181026"
"6937",14,58,41,31,63,53,15,9,36,32,110,150,66,74,0.77,0.73,"20181026"
"6938",15,56,36,32,61,52,14,9,37,33,120,142,84,84,0.73,0.73,"20181026"
"6939",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181026"
"6940",17,53,33,32,56,54,9,9,55,36,92,122,96,96,0.73,0.73,"20181026"
"6941",18,55,33,33,59,55,8,10,56,38,88,123,95,98,0.77,0.73,"20181026"
"6942",19,54,37,34,58,56,8,10,48,39,90,123,98,100,0.83,0.73,"20181026"
"6943",20,54,38,34,57,57,10,10,49,39,85,123,98,101,0.77,0.77,"20181026"
"6944",21,58,41,36,65,58,10,11,45,40,83,123,95,102,0.73,0.77,"20181026"
"6945",22,60,43,37,66,59,9,11,51,41,73,123,90,102,0.73,0.77,"20181026"
"6946",23,66,48,38,73,60,12,11,59,42,62,123,82,102,0.8,0.77,"20181026"
"6947",0,76,56,39,91,63,16,12,49,44,63,123,80,102,0.9,0.77,"20181027"
"6948",1,84,62,41,99,65,18,13,41,44,61,123,61,61,0.97,0.77,"20181027"
"6949",2,57,40,41,63,66,10,12,24,44,62,123,62,63,0.87,0.8,"20181027"
"6950",3,47,30,42,47,66,12,13,23,44,62,123,62,63,0.87,0.8,"20181027"
"6951",4,47,30,42,47,66,13,13,22,44,65,123,63,64,0.83,0.83,"20181027"
"6952",5,47,28,41,47,66,15,14,21,43,65,123,63,64,0.83,0.83,"20181027"
"6953",6,36,24,41,36,65,8,14,22,42,54,123,62,64,0.83,0.87,"20181027"
"6954",7,29,20,40,29,63,4,13,33,41,41,123,59,64,0.87,0.83,"20181027"
"6955",8,32,20,38,32,60,5,12,38,40,43,123,57,64,0.87,0.83,"20181027"
"6956",9,37,21,38,37,59,5,12,28,40,57,123,56,64,0.87,0.83,"20181027"
"6957",10,51,26,37,52,59,7,12,26,39,71,123,57,64,0.9,0.83,"20181027"
"6958",11,58,34,36,66,59,7,11,23,38,96,123,62,64,0.9,0.83,"20181027"
"6959",12,61,39,36,72,58,7,11,18,37,107,123,67,68,0.9,0.83,"20181027"
"6960",13,62,40,36,73,58,7,10,16,36,123,127,74,74,0.83,0.83,"20181027"
"6961",14,62,39,36,73,59,7,10,14,34,125,129,83,83,0.83,0.83,"20181027"
"6962",15,60,35,35,69,60,7,9,16,34,130,130,94,94,0.77,0.83,"20181027"
"6963",16,58,30,35,66,59,7,9,16,33,129,130,105,105,0.7,0.83,"20181027"
"6964",17,56,27,35,61,60,6,9,17,31,121,130,113,113,0.67,0.83,"20181027"
"6965",18,57,22,35,63,60,7,9,19,30,115,130,118,118,0.63,0.83,"20181027"
"6966",19,58,24,34,65,60,6,9,18,29,115,130,121,121,0.63,0.8,"20181027"
"6967",20,59,25,34,68,61,7,9,21,28,107,130,121,121,0.7,0.8,"20181027"
"6968",21,59,25,33,68,61,7,9,24,27,101,130,118,121,0.67,0.8,"20181027"
"6969",22,57,22,32,64,61,8,9,25,25,99,130,115,121,0.6,0.8,"20181027"
"6970",23,57,22,31,63,60,12,9,28,24,93,130,110,121,0.6,0.8,"20181027"
"6971",0,59,22,29,68,59,16,9,30,24,88,130,105,121,0.63,0.77,"20181028"
"6972",1,59,23,28,68,58,15,9,26,23,92,130,92,92,0.6,0.77,"20181028"
"6973",2,58,21,27,66,58,9,9,20,23,97,130,95,95,0.6,0.77,"20181028"
"6974",3,55,21,27,60,59,6,8,16,22,98,130,96,96,0.6,0.73,"20181028"
"6975",4,54,20,26,57,59,5,8,18,22,95,130,96,96,0.6,0.73,"20181028"
"6976",5,54,20,26,57,60,6,8,19,22,95,130,96,97,0.6,0.7,"20181028"
"6977",6,55,20,26,59,60,5,8,19,22,95,130,96,97,0.6,0.7,"20181028"
"6978",7,55,20,26,60,62,6,8,25,22,88,130,94,97,0.6,0.7,"20181028"
"6979",8,55,18,26,60,63,7,8,25,21,95,130,94,97,0.6,0.7,"20181028"
"6980",9,57,19,25,63,64,10,8,23,21,101,130,96,97,0.6,0.7,"20181028"
"6981",10,60,21,25,70,65,11,8,23,21,109,130,97,98,0.6,0.7,"20181028"
"6982",11,60,22,25,69,65,13,8,20,21,115,130,99,99,0.63,0.67,"20181028"
"6983",12,57,22,24,64,65,11,8,18,21,126,130,103,103,0.6,0.67,"20181028"
"6984",13,58,23,23,66,64,10,8,15,21,139,140,109,109,0.6,0.6,"20181028"
"6985",14,56,23,23,62,64,9,9,13,20,143,144,114,114,0.57,0.6,"20181028"
"6986",15,54,23,22,58,63,7,9,14,20,143,144,121,121,0.57,0.6,"20181028"
"6987",16,57,23,22,63,63,8,9,19,20,140,149,127,127,0.6,0.6,"20181028"
"6988",17,57,24,22,64,64,7,9,19,21,135,149,132,132,0.63,0.6,"20181028"
"6989",18,55,23,22,60,63,8,9,24,21,118,149,133,133,0.63,0.6,"20181028"
"6990",19,56,24,22,62,63,8,9,31,21,107,149,132,133,0.67,0.6,"20181028"
"6991",20,56,23,22,62,63,8,9,30,22,98,149,128,133,0.7,0.6,"20181028"
"6992",21,57,24,22,63,63,8,9,34,22,90,149,122,133,0.67,0.6,"20181028"
"6993",22,61,26,22,72,63,8,9,43,23,72,149,112,133,0.7,0.6,"20181028"
"6994",23,64,27,22,77,64,9,9,54,24,61,149,102,133,0.73,0.6,"20181028"
"6995",0,63,27,22,76,64,10,9,51,25,59,149,92,133,0.7,0.6,"20181029"
"6996",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181029"
"6997",2,69,39,23,88,65,12,8,75,27,32,149,32,32,0.77,0.6,"20181029"
"6998",3,76,44,24,101,67,20,9,85,31,27,149,29,32,0.87,0.63,"20181029"
"6999",4,80,52,25,109,69,34,10,86,33,20,149,26,32,0.9,0.7,"20181029"
"7000",5,78,52,27,105,71,30,11,80,36,21,149,25,32,0.97,0.7,"20181029"
"7001",6,76,45,28,101,73,26,12,65,38,28,149,26,32,0.87,0.7,"20181029"
"7002",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181029"
"7003",8,62,35,29,74,74,19,13,56,40,42,149,28,32,0.77,0.7,"20181029"
"7004",9,55,25,30,60,74,14,13,44,41,67,149,34,35,0.63,0.7,"20181029"
"7005",10,50,23,30,50,73,10,13,38,41,73,149,39,39,0.63,0.7,"20181029"
"7006",11,37,22,30,37,72,6,13,27,42,83,149,48,48,0.55,0.7,"20181029"
"7007",12,34,14,29,34,70,4,13,15,42,95,149,59,59,0.37,0.7,"20181029"
"7008",13,35,10,29,35,69,4,12,13,42,101,149,70,70,0.37,0.7,"20181029"
"7009",14,32,12,28,30,68,4,12,13,42,103,149,81,81,0.37,0.67,"20181029"
"7010",15,31,9,28,30,68,4,12,16,43,98,142,83,83,0.37,0.67,"20181029"
"7011",16,31,12,28,31,66,4,12,19,43,97,135,90,90,0.37,0.63,"20181029"
"7012",17,39,13,27,39,65,4,12,24,44,91,118,93,93,0.4,0.63,"20181029"
"7013",18,56,17,27,61,65,5,13,39,45,95,110,96,96,0.5,0.63,"20181029"
"7014",19,58,22,27,66,66,7,13,39,45,94,107,97,97,0.57,0.63,"20181029"
"7015",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20181029"
